"","id","puzzle","solution","clues","difficulty","level"
"3228",1735871,"8...5.....9..2....6.....1.4.351.49.....7...3...9..5......26...1.4......3...3..8..",8.17456392394822e+80,23,6.6,"Very Hard"
"3229",217836,"..7...563.2...........9.....61...........62....54..78....784..1..65..8.2.......4.",9.17248563624154e+80,23,7.7,"Very Hard"
"3230",862445,".658...4.....4...2.9.2.3...3..6...94....7.5....8..9....73.8.1..9.67.............5",2.65897341837146e+80,25,6.5,"Very Hard"
"3231",683278,".9...2......16......79...3...3.2...5..23...79.7...1..2.......4.7.5..3.2.1..5.....",6.91832754354167e+80,24,6.1,"Very Hard"
"3232",2055347,"....5..7...2....4.73....58......8..4..4.7...929.....6...71.5...9..68.....1....3.6",4.6185397285272e+80,25,6.1,"Very Hard"
"3233",984889,"2.8.4..195..87..6......2..8..6.3.5.......9...19.4......1.....458..2.....9.4...6..",2.38645719549871e+80,26,6.1,"Very Hard"
"3234",493057,"28....4.....82.....513.4........3......2...1..4...5.26......25.3..9..8..9....2.4.",2.89651437437829e+80,24,6.4,"Very Hard"
"3235",1361366,".......2........43...854.7..8.6.....14....2.......5..64791......3..6....6..47.9..",9.64731825857926e+80,24,6.7,"Very Hard"
"3236",784963,".9...1.....8...2......3....6....83152..5.97......6......3....79....5.1....57..43.",3.92481657418675e+80,24,6.4,"Very Hard"
"3237",2347757,"...15.....67..41....5......9..8....4.8.9..5...3..1.....9.7...........65.6...83..2",3.29158746867324e+80,23,6,"Very Hard"
"3238",2158965,"...3..97......8..5.6...4.1.2...9.....1..36.98......15.78.64....6.......7.43...5..",8.52361974491279e+80,26,6.2,"Very Hard"
"3239",572936,".......6...29.....19..3.2.8........2.6..854..8.174......9...316...3....52...1...4",3.87421569642958e+80,26,7.3,"Very Hard"
"3240",2482499,".1.5...7.....2....3..7.19...48....1..7....5.4..3...6..7...1.........83....9.4.12.",8.14569273967424e+80,24,6.3,"Very Hard"
"3241",581892,"..9...3.6....39.5..2......7...1.6..8.1627..........6....3.9.........4.81.5.......",5.8972134676144e+80,22,6,"Very Hard"
"3242",965013,"5....4..1...1.3..9..7.2....6.....3....2......75....42.....6.1......9..3.345..2.6.",5.93674281264184e+80,24,6.2,"Very Hard"
"3243",2261447,"........4..6.5.83.39...4..59.47...6.18..9.........3......431....5.....9.7.......2",2.75389614416258e+80,24,6.7,"Very Hard"
"3244",1880627,".....2..13.7.8..54...1...767.16......3..2.....2..4.....792......5..6..47........9",8.65472391317986e+80,25,6.2,"Very Hard"
"3245",6430,".8..7...2.......73.....314.8...472...1.6..7...9.5.....2.......59...2.3....1.658..",1.83479562425817e+80,26,6.1,"Very Hard"
"3246",1366327,"...5.19..9...3...26....2.4.1.3...2.7.4.1...3.....5...9......8.3.9...5....1.97....",2.34581976975436e+80,25,6.1,"Very Hard"
"3247",1240253,".5.......7.4....8..6...53........6.7..62....41....3.......9.5.6....4..2.41..6...3",9.52738461734916e+80,23,6,"Very Hard"
"3248",2795092,"5...1.9..6....75.............29.........751....7....2..7...2..3..3....8.1..49....",5.38614972629838e+80,21,6.2,"Very Hard"
"3249",2694541,"6.....7.22..4..53..........5.7..2.........9.74.19..........68.5....7..9..43.....1",6.34589712278462e+80,23,6,"Very Hard"
"3250",1998214,"..48......2...47....7..9..5........9152....7.....2.35..9.51.........6..37..4...8.",5.64871932921355e+80,24,7,"Very Hard"
"3251",1770604,"..97......7....1.2..5...74.2..5.8.1..9..6.....6..3...99..3....47.4..28...5......1",1.29743658473856e+80,26,6.3,"Very Hard"
"3252",2017347,"............3.9.72...5..61..3.9..5..285.7....4....2...5..2...6...3....5..4....7.8",3.1782694565432e+80,24,6.6,"Very Hard"
"3253",888748,"1...647....53..8...........8.495..6...3..14...2......9..7.9.6..23..............85",1.9286475374533e+80,24,6.2,"Very Hard"
"3254",2629345,"...1....7.5..47..66...85...8...........91.....4....3.5..6.......7.....64..2..8.9.",3.84169257251348e+80,22,6.4,"Very Hard"
"3255",2345112,"...6...4......2...2..91.7...7...4..616..3......95..3.85.......1.8...9.5...1..6...",9.18675243657342e+80,24,6.5,"Very Hard"
"3256",1682990,"..415..2....67.....1.8..9........7.8.3.....1..98..7.4...3.4..8.6.......1.5.2.....",3.64159827982674e+80,24,6.6,"Very Hard"
"3257",102012,".2...6...6......5....4....1...32.4..31...7.....7.8....5..1..2...6....7..1..2..9.3",9.21856374634713e+80,23,6.6,"Very Hard"
"3258",1348499,"93..8.2....67......4..3.....8.....7....8.5.......76..1..1.....4..3..9.8...4.1.9..",9.35681247126754e+80,23,6.4,"Very Hard"
"3259",731900,"..1....48....23.9.7..1..5.....6..815....31.........6..51...94..8.9.6.........2...",2.31956748458723e+80,24,6.2,"Very Hard"
"3260",2640860,".3.764......28...9...............86.5....194..8......7.63....7.74.........16..2..",9.38764125417286e+80,23,6.7,"Very Hard"
"3261",1136918,"8.3.......2..5.....4...3.2....2..1.....37.5..76...9......9.746......128.2.96...1.",8.93742651127857e+80,26,6,"Very Hard"
"3262",630904,"..37..6.......6.5.9..8............68.283..7..7...2...1..1.8.....4..7..1.3..2....4",4.13752689872196e+80,24,6.2,"Very Hard"
"3263",1568034,"..24.7.1.....2.4...9.1.....3..796.............69.4...5..8.5.9.2...3.......7....3.",6.52437819871925e+80,23,6.1,"Very Hard"
"3264",1022579,"...8.......7.2..1.4......73.1..3.76..6...5..9..9.7...5....86..........3..254.....",2.31897456657325e+80,23,6.3,"Very Hard"
"3265",2400386,".....3..5..6.....8549....1..28.65...3.42......1.......98...........7.1.....4...92",8.71643925236952e+80,23,6.1,"Very Hard"
"3266",1147934,".......5...79.1...32...7...638..........1....7..56...2.4..8.9.7..9.....3.....258.",9.14236758587941e+80,24,6.1,"Very Hard"
"3267",2566219,"..8..75..6....3.9..2.4.9..8.3.6.4...8.......7..2.8......3...1..5.1.3..6.......87.",3.98167542654824e+80,25,6.9,"Very Hard"
"3268",2851546,"7............51.3..9.2...6.2.9.1..7.81..4.2.....6.9.............4....1.51...389..",7.31496852682751e+80,24,6.5,"Very Hard"
"3269",615297,"2......4..4..2.9.16..9....3....168......8...21.7...............4....5.6.9..16.23.",2.93571648845624e+80,24,6.1,"Very Hard"
"3270",482356,"...6.......4..2..18..47...3.....3.9.......2..4.9.....8..38..7..9.5.3.8.......16..",3.92615487574383e+80,23,6.1,"Very Hard"
"3271",1745804,".8....9.....6.1.8.9..43.......94......5...7....1....92..7....653...........76.2..",4.83257916572691e+80,22,6.5,"Very Hard"
"3272",2641253,"8..7......45.3...8.....8..167..5.....9......45..6.19..1..2...8..5....2.9..9....7.",8.13724596945137e+80,25,6.6,"Very Hard"
"3273",213489,"....634..5..217.3..1.4.9...1..9.......2...7..9....4..3756..1..4.......7..21...5..",8.97563412564218e+80,27,6.1,"Very Hard"
"3274",924259,"...5......5.7.6.......4175..9368.4..4........8.....9..1......98..6.5....7..9....2",6.17598234354727e+80,24,6.4,"Very Hard"
"3275",2282916,".....3.26.5........7..1...35....8.....8.9.......2714...1.4..9.26....7.5.......3..",4.89753126351643e+80,23,6.3,"Very Hard"
"3276",349284,"4..7....9..514.....13.....6.5.6....4...53.2.7.8...2......2......3..9..5.1......6.",4.62783519975147e+80,24,6.5,"Very Hard"
"3277",350402,"....685...4.......758.2.4........1.64..2...3...3.8.2...7.5.....2..3.......1...92.",3.19468572642957e+80,24,6.1,"Very Hard"
"3278",1908376,"...3.72.5.2.......6.....9.8.....8.....5.641..4..1.3.5...95...14.1......9.4.......",1.84397265927685e+80,24,6.4,"Very Hard"
"3279",2892733,".52..7...31.....8.9.4...3......1.64...592..1..2.6....8....9...............9..342.",6.52837194317469e+80,24,6.8,"Very Hard"
"3280",2112691,"9..6...7...8..7.1...2.9..........3.6.6......735.....2.......853.8..1...2..4.2....",9.15683274638248e+80,23,6.4,"Very Hard"
"3281",2041807,"1.72..9....53......2.97....2...1...5.41....623...2.7...1..3.........5.865.4......",1.67258943895346e+80,26,6.3,"Very Hard"
"3282",2710709,".58......7...8..26...4.95.....32...7.2..9..6.8..........375.9....98.....6.......8",3.58261479794583e+80,24,6.6,"Very Hard"
"3283",774762,"..1..7.3.8..3........981.7..2...8....4....1....74...9....7.9..36.2...........35.8",2.91547836874363e+80,24,6.3,"Very Hard"
"3284",1122246,".41.3.5....61...83..........7...8..4.24...86.8...6.3.......2.4...8...6.7...79....",2.41837596756129e+80,25,6.4,"Very Hard"
"3285",1943751,"..9.6..7.38...1.4......3..2..32.9.1.....76...2...1.4..74.......9.......6...89..5.",1.29465873386722e+80,25,6.4,"Very Hard"
"3286",2925962,"1....9..8..851.....9............61.39......4..5...86..8.7...92..42.....1....6.4..",1.25749368768513e+80,24,6.4,"Very Hard"
"3287",1500427,"3.6..4.2....59.8...8.......1...6.3.4.6...3.......2....7.24...8.......49.5....81..",3.56784921247592e+80,24,6,"Very Hard"
"3288",2006141,"4..25......5..31......6...5.79....1......2....3...9..7...31..8.2...9.4..8.......6",4.91257368765483e+80,23,6.1,"Very Hard"
"3289",1178203,"...41......6.2...1.....3..7..8.76.29.7....5.6.9.......2.....45.8..........95..7..",7.23419685486726e+80,23,6,"Very Hard"
"3290",2786366,"....56.....6.....14.3..1.....1.62.9.....8..37..4..9..63.8..........1.........3175",1.27956843596349e+80,24,6.4,"Very Hard"
"3291",1288540,"7..4..5..64..2.9..8...7..6.47.6...8...2.5.7...8.......3...8.2.......9......7...1.",7.39468521641524e+80,24,6.9,"Very Hard"
"3292",1224094,"5....3.........6.374.2..8....9..8..6....5..7...6.....12....6.......45..7....2....",5.61983742982575e+80,21,6.2,"Very Hard"
"3293",1850703,"...2....56.1.3....8.9........832.....6.1..8..51...6..7.4....9.3......17......7.4.",7.34298615621535e+80,24,6,"Very Hard"
"3294",1874489,"..64..2......9...5..13....7.431.7.2.2.5.4............8....7..5.......7.69....63..",7.96458213432792e+80,24,6.2,"Very Hard"
"3295",1813069,".........6..8.1.....1.7..59..8...5..9...12..7..7....232.5...........32.6.9.....1.",7.42395168659842e+80,23,6.4,"Very Hard"
"3296",623499,".7.8..2....6.958.......6.1.8...2..7.2.....6.1..46....5.5....79....5.2......7....4",1.79834256326196e+80,25,6,"Very Hard"
"3297",496765,".....8..9...91..6.2..............74....78..9...54.....37...5..8.9....3.6.1..4....",1.46238579857914e+80,22,6.7,"Very Hard"
"3298",965197,"..6.2....4....5..6.2.........1.9........6.8..87...23...1.....23.4....5.....3.4.9.",3.86429175497135e+80,22,6,"Very Hard"
"3299",2922117,".4.1.....3.5.......8.925........1.7....7....81..69....21.5......5....6....4.3.91.",6.42173589395847e+80,24,6.1,"Very Hard"
"3300",1414152,".1...3.5..6.75..4.7.2.........8........671.........29.58...7..4.....637.9.....5..",8.14263759369758e+80,24,6.2,"Very Hard"
"3301",2808295,"....586.3......2..54.2..79.9....2.........8..25..4....76.5.49...9.1.6..7.....73..",1.29758643876493e+80,27,6.1,"Very Hard"
"3302",10341,"..41.927.7......4......8..3..1.3...7.92.........6.5...8..2...6.........2.6...45..",3.54169278718524e+80,23,6.2,"Very Hard"
"3303",322820,".....5..79.76.......1....94...48...663.........5....2...29..3.....517.........1..",4.68195237927635e+80,22,6.1,"Very Hard"
"3304",2161734,".9.......4..175......9.8.6.....8.39116.4...8..........83........2.83.5...1...2.4.",7.91263458486176e+80,25,6.2,"Very Hard"
"3305",933217,".7..54........67..4.63...1...2.4.36....5...7.3..8...2...8.......6....94.29.......",9.71254683523187e+80,24,7.1,"Very Hard"
"3306",528890,"..5...4.7..3...1..4..3...62.29.46...8.19..7............1..3...9.4.1.8.7.......2..",1.85269437263574e+80,25,6.5,"Very Hard"
"3307",281067,"...2........81...6....65....6....3.44.51...6.79.....1..5...39.2...........2..853.",9.16274853537819e+80,24,6,"Very Hard"
"3308",237259,"351.......2.576.....6........2.1...5.8.7..1..1...4...3......6...4..68.92.....4.8.",3.51982476824577e+80,25,6.5,"Very Hard"
"3309",1394325,".18..5...34........2.....14..7.4.8.5.....13..29....6......8.........27.....95...8",7.18425963345169e+80,23,6,"Very Hard"
"3310",2212319,"1.....5..6..5.8..79.56..1.....96.72..2...3....6.....4..932..65....3.697..........",1.87429536632518e+80,27,6,"Very Hard"
"3311",910078,"..49.....1....2945....8..724.68..29........3....1.....9....6..771....62...3.7....",2.74915863168733e+80,26,6.2,"Very Hard"
"3312",715201,".2.3.....35..2......8..7.....2.8..71.....42..6.7..3..8.6.1.9.......3..5...5...4..",7.29348165356922e+80,24,6.3,"Very Hard"
"3313",1700432,"5..........2.9.5....9.8...4..75.6....1...8..39...4.......1...984...6.1....1..3.7.",5.76431982842697e+80,24,6.5,"Very Hard"
"3314",2307511,".62..8..98......35....1.....5...1.6.....5....3.8..7..2....24....9....1....6....97",5.62438719841769e+80,23,6.5,"Very Hard"
"3315",2759999,"..2.41.......5....19.3...8.9.....8...7.42..9.2....67........14....214...3...6..7.",8.5264193743786e+80,25,6.7,"Very Hard"
"3316",1432901,"...2........73..62.....15..54..2..3...3...2...7.8....9..5.8..2.6.....7...9..4...8",3.67295481154739e+80,24,6.6,"Very Hard"
"3317",234150,".......4.7..3..2.5.3..1..7.....8.4..6...3.7.2...74..3..28.7.9....1..2......1.....",8.56927143714368e+80,24,6.5,"Very Hard"
"3318",1000179,"7....4.....91...381..2...5.9.8.156.........9..6..3....6.7.....9.2.....6....5...71",7.86354912259167e+80,25,6.9,"Very Hard"
"3319",2763386,".....5....8..9365...58.....349.....12......39......2..96....1....7.4......8.7.3.6",6.93725418482194e+80,25,6.4,"Very Hard"
"3320",2890932,"..89...2.5...3.........78.1..2.8...7..32....6......18.....95.1...4.7.....6.4.....",6.78914325541833e+80,23,7.6,"Very Hard"
"3321",1634200,"..21...5...1.8.2..58....4...3..2.......9...81......6..6.9.3...4.432..9.....7.....",3.92174856461385e+80,24,6,"Very Hard"
"3322",2251423,"....1...9.......78...2.61..23..6......53.4...1....57...9.483..7..3.......5....8..",5.24718369316549e+80,24,6.4,"Very Hard"
"3323",2700489,"8..3..9.4.14.67.........6.....5..1......3..45..24...6.7....9..3.9....72...3.8....",8.67352914914867e+80,25,7.1,"Very Hard"
"3324",2580043,".5.....232...4.9....62.7.5......1..69........68.....7...7..2...3.....64...1.53...",4.58619723273846e+80,24,6.1,"Very Hard"
"3325",1900811,"5..4....1......34...4....7.1......8.64.9....3.93...1..........5..8534..6..6.7....",5.72483691961752e+80,24,6.3,"Very Hard"
"3326",2188330,"8..6..9..97..8...3....2.5..24........9..436..1..2...8..2.......4....5..1..187....",8.54631927972584e+80,25,6,"Very Hard"
"3327",2646023,"...1..........69.2..39....77.....3.8..9.3....5..7.2...9.....8....65...1..5..67...",6.92174583175387e+80,23,6.6,"Very Hard"
"3328",1870266,".91.....3...2.........586..7.6.....4..2..1......5...67.3...7..6.8..1..75...8...3.",2.9174658356824e+80,24,6.8,"Very Hard"
"3329",2061438,"....3...8.....4...65...19..9..3....2..1.2.39...6..5.....8...7...6.....1..3.7692..",2.19537468873694e+80,25,6.1,"Very Hard"
"3330",274003,"1...85.....4...69...29......6.....21....6.....2.7..4...31..45..5.7..9..3......7..",1.96385274354218e+80,24,6.3,"Very Hard"
"3331",409091,"..87..6..7.....4......18...2..8..5..6.5.3..2.9...2..8.....53..7.....6...4.91....5",5.28794613791362e+80,25,6.3,"Very Hard"
"3332",1252764,".5.....87..7..4.......2..1..15.7...6...1.6.3.3....2..8.2.8.....6.....8235...9....",2.54931687187654e+80,25,6.6,"Very Hard"
"3333",784560,"........6.1..75.3....6.82....2.4..8.1.....9...8.3....7..8......62.8..5...7..596..",8.53124796216976e+80,25,6.1,"Very Hard"
"3334",2856004,"..2..6......4.2.....8...1...3.2.5....16.....57..8....35...2..3....7..4.1.4..5...9",3.72916584651482e+80,24,6.1,"Very Hard"
"3335",996387,"82......3......6......58...94...6..758..3...2.............4..3..613.7.5....6..9..",8.25769143479214e+80,23,6.1,"Very Hard"
"3336",1934172,"...68..........69....7..3.217....8.5..9.17....6.......75...9..42..87.....1.....3.",5.92683741347252e+80,24,6.1,"Very Hard"
"3337",2514356,"..4..3.1.9..6....3......5....12....55...6...16...817...86.7.9.4.........1...9..76",2.64953817958617e+80,26,6.5,"Very Hard"
"3338",2944614,"...97..16.1.........9.384.......6..44.1...9..5..2...7..5.84.........173...2......",8.34975216715462e+80,24,6,"Very Hard"
"3339",296416,".9.....5.18.4.......49.5.68..3...5.67....318.....2..7.5...3.......7....9.6.......",6.92387451185462e+80,24,6,"Very Hard"
"3340",2426451,".2.46......1....3......38.724..........14.29.9....5.8.48....1..1.65.............8",7.23468519891752e+80,24,6.1,"Very Hard"
"3341",1508354,"6.4.......3.....657.9.1..3.9......83...94.....2......7..73.4..2391.52........8...",6.8423579113248e+80,26,6.6,"Very Hard"
"3342",2643918,"...6...2.37.9..1......7..5..........9....1..7.84.35....26.....1.4.....8..9...8..5",4.51683729378952e+80,23,6.4,"Very Hard"
"3343",2846042,".68.5.92.......8..9....1..33.1...........9.7....4..3...96.8.....2......4.......85",1.68354927532797e+80,22,6.9,"Very Hard"
"3344",1600797,".4...7.5..15.....4..6....7..3...5...5.9.6......729...3...6.2.818......6.....8...2",9.48127356715937e+80,25,6.1,"Very Hard"
"3345",2686002,".269..5......1.86.........4...8..9..8...2..3..74.....6...3...5.4.3..1....1..69...",7.26948513945714e+80,24,6.4,"Very Hard"
"3346",1881954,"..1.3....3..1......9...5..78.4...5...25.........2..8.9.3...9......7....2....8149.",5.71632984348197e+80,23,6.3,"Very Hard"
"3347",127844,"6...5.4..8.7.........637....9.7...6.5....6.1.....8....1...4.8...53.........3...92",6.39158427817925e+80,23,6.1,"Very Hard"
"3348",2188579,".51.8..9..9......7..72...4.....19.5..7.....2..8.6....9..5....1....4....3....3.8..",2.51784396493561e+80,23,6.3,"Very Hard"
"3349",170447,"4....31....19..7......5146..76....91.......5..3..6..........5...4...9...8...35.4.",4.58673129361925e+80,24,6.4,"Very Hard"
"3350",1305468,".5..3...8...27.13....1.4.....9....5........2.4.....7..6.4...8....7.6...3.9.842...",1.52639478846275e+80,24,6.1,"Very Hard"
"3351",102561,"7..8...2..26.....8...4....5....9......83..1...6.....876....24.1.4....5....1..5.7.",7.54831629126759e+80,24,6.2,"Very Hard"
"3352",257753,"..7.8..4..6....9.....23..7...35..7...5.....83..6...1.......95..5...2.....1..7..6.",1.27986345364158e+80,23,6.4,"Very Hard"
"3353",63677,"5..1....39......2...6.9....3.29..8...6.48.5..4...........2.4.3.....1...62....9.1.",5.27146983914836e+80,24,6.2,"Very Hard"
"3354",2709158,".4..97..6.9.......5.6.......754..3......35.81.....8...95...1..43.....16.....8...2",1.43897256798652e+80,25,6.1,"Very Hard"
"3355",2396950,"..36..8...4.2.......18....5.5....1.8..2......6..1.523........6.49...7..2.2......7",5.73649821849252e+80,24,6.1,"Very Hard"
"3356",2620897,"......45...3.1.7...82.............86..734.....1....5..4....2.....1.3....2....9.1.",1.79683452643216e+80,21,6.3,"Very Hard"
"3357",354824,"8..1...5..5.....134....39....9.....1...8...6..48..7.....2..9....7..2.8......7...5",8.93162754257949e+80,23,7.1,"Very Hard"
"3358",1643108,"....6..8..8...25..5.......4..7.9..4........37...6.3..18....9.1..91.2..7..2.3.....",2.34765189789143e+80,24,6.4,"Very Hard"
"3359",2007228,"...2..8...69....4..345.......5......3....91.5...4..2.......1...65.9..4.......6.8.",5.71264839269184e+80,22,6,"Very Hard"
"3360",2913462,"6.5...4.8.7......6..2..49..3..8...5...1...76.........9...24...72..........65.7.9.",6.95723418478951e+80,24,6.4,"Very Hard"
"3361",1839931,".8...23......7..1.7.3...8.5..9.2...8....9.1.44...8....3.........65..9....4.631...",1.84562397956378e+80,25,6,"Very Hard"
"3362",901958,"5...7..2.1.....4.3.....2.....3.9.85...4...1..8..7.5...7158......9....3.1.....4...",5.49173628128956e+80,24,6.9,"Very Hard"
"3363",1379366,"......2...16...8.....1...97.7451.........3...3..8..5.25..3...8.1...4........9.3..",4.59687213716933e+80,23,6.6,"Very Hard"
"3364",2167984,"..1..3.5..3...58.285.6......29.4...85.....7...48..........12.633.....4...1.......",2.71483659936176e+80,25,6,"Very Hard"
"3365",708849,"...8..67...14......9..12...4.........2...61.5.1.5...82.3.7...5.......314..8......",3.42859671681438e+80,24,6,"Very Hard"
"3366",1761965,"6..7.......93..6.1.......32......92.3...75......96..5..6......48.1..4......63....",6.32718495749353e+80,23,6.5,"Very Hard"
"3367",197983,"............32.71.91...8.....69....4.4....6..7....4.8.6.85......9...23...7.8.9..5",3.67491852854327e+80,25,6,"Very Hard"
"3368",2867329,"..4...1...39..8..2......3....36.9.7.59.8.7...1...............4...1.25.8.4..78....",7.54392168639149e+80,24,6.1,"Very Hard"
"3369",1833148,".12.6...37....4..2....9......95.....67..483..8....3.6..8....7..4............5.19.",9.12865473756135e+80,24,6.1,"Very Hard"
"3370",2744326,"....1.382...4..9.5.2..3....7.4........65..8...12.....74....8....9....4.3...1...7.",6.49715382387427e+80,24,6.1,"Very Hard"
"3371",1936775,".......94..7..15...4.2...1..3......5.2.8.5.....5...67......83..6..4....7.71..69..",1.62357894987642e+80,25,6,"Very Hard"
"3372",371072,".3..8.....4.96....9.........6....4..79.....8....2..5....8..5..3...43..61......87.",2.37581694841964e+80,22,6.6,"Very Hard"
"3373",1978046,"5.......8.8.5....6.27.3..5...2.5......14..3..43...........2..9......72....5..6..4",5.94261738183575e+80,23,6.2,"Very Hard"
"3374",1682298,"......4..4.923..8...3....2......68..9.41.8.....24............3...68.5..1.5..9....",6.25987413479232e+80,23,6.4,"Very Hard"
"3375",1309434,".....4..3.......98165......3...2.....87..3....2.4...........8.6..651....7..2..4..",8.92174563473652e+80,22,6.3,"Very Hard"
"3376",170558,"...7.89.....5.12..67.......796.....1........3.5....64...26..1..8..9........1.5..8",5.24738916389561e+80,24,6,"Very Hard"
"3377",1054487,"1....6.4.7...9.21.........9..4...8..8.59.1..4...38......1..3..6..9.....56..7.....",1.93526748756498e+80,24,6.9,"Very Hard"
"3378",1206349,"...7........12..8.2....89.1..7.6......34..2..5...8........3..2.4.1..53.....8..1.6",8.16749532935127e+80,24,6.8,"Very Hard"
"3379",780051,"7....8..........3..4....92.....8........9.4.71..7.6.92..26.1....3.4.7............",7.93268154265915e+80,21,6.1,"Very Hard"
"3380",257296,"...........34.6..169.87....9....58...3.1...5.8......237...3.6....9.4..........2.8",1.78253469523497e+80,24,6.7,"Very Hard"
"3381",2881939,"3.7.5........2...116.9.....7.2.6.......7..3...9.2.56.......8......47.56...8....93",3.27851946589625e+80,25,6.6,"Very Hard"
"3382",554161,"..62.957.5.....8...2..1.....3...69.......57.6.5.........97....2..8.......6.9.4...",8.16249573594368e+80,23,6,"Very Hard"
"3383",2370464,".86....3.3....68...1....7.446...2.8...3.8...5.......9...269.......2.4....3.1.....",7.86945231324717e+80,24,7.3,"Very Hard"
"3384",1243750,".6...3..91....4.2...4.1....2..5..6...........65.....71...97.1.6..........4.1..795",7.62853419183695e+80,24,6.4,"Very Hard"
"3385",1944016,"...6.9...8......3..3......1..7..1..8.8.92...4..................7.541.6..148.7...5",4.51639872872155e+80,23,6,"Very Hard"
"3386",380372,".8...134....2....97........4...5...2.5......6..3...5.863...8...1.47.........6.2..",2.89671345315285e+80,23,6.2,"Very Hard"
"3387",589644,".7..3......5.82...8...9.1...4.12.59.........25......3...87..6.....2....5957......",2.74631958195482e+80,24,6.1,"Very Hard"
"3388",1263392,"....918..........6.25.7.......4.5..1.4....3..3.7...........21..46..57.8.8.......3",6.34291857978543e+80,23,6.1,"Very Hard"
"3389",1865877,".....2.8...17...964..89.1..7....8..2......63...2.6......4...2...73..9.....6..5..7",6.39512784821744e+80,25,6,"Very Hard"
"3390",1035297,"..9..6..2.6.......3...1..8..2....5....79.4...1.....3....45..8......6..1....4.32.7",5.19846732768329e+80,23,6.2,"Very Hard"
"3391",370397,"....6.92..6.25.......1.78....8.7.....97..3..55.6.........61.....2....1......8..4.",1.75468923863259e+80,23,7.3,"Very Hard"
"3392",206873,"3...4.......67.....5..1..722....1.........4...1356.....6...9.17...8....6..8...9..",3.87245169129674e+80,23,6.2,"Very Hard"
"3393",2384554,".9...1...2....39...45...6....4..6.2.....37.495...2.3..4.7...1.6..3.8............4",7.98261453261544e+80,25,6,"Very Hard"
"3394",208938,"........9......18.83.7.......24.5.......7.9.5..89.3.2.45......72......9...3..8...",1.45386279627594e+80,23,6.1,"Very Hard"
"3395",1771361,".........461..........2...79....26..15..4......7...15.....9.52..9...8.3...4..3...",2.79865341461739e+80,22,7.3,"Very Hard"
"3396",1369826,"...461..7...7.....1....9..3.6.8.47.2.....7.8.9...5...6.93.....5.....8.6...2.4....",8.39461257246735e+80,25,6,"Very Hard"
"3397",2054802,".4....6......86.97..........967.1.3.4...9..7.3..8......6..5.7..2...1...8.3.4...1.",7.48932651123586e+80,25,6.1,"Very Hard"
"3398",1005594,"..7......2..4.3........1652.6..8.4..........6..3.45.7.....16.....8...7....5....93",1.57268349296454e+80,23,6,"Very Hard"
"3399",1975709,"95.......8...1...7.16..8.9....2....8....3...2.75....1.5.9..4......56..4..4.7...3.",9.52673184834916e+80,25,6.3,"Very Hard"
"3400",2570301,".......3126...3......928...9..3...6......19..5....61...2..47.....4......1.....5.8",8.95764231267154e+80,23,6.2,"Very Hard"
"3401",365792,"..14..8..9......4..5.7...6.8..3.6...4...5.7..12....35.........2.....8.7..9...21..",2.61495837987264e+80,24,6.1,"Very Hard"
"3402",2534506,"..7..4....6.98..5.98......1....2...94..3.6....92..76..5.....8...4...82....164....",2.57164983164984e+80,26,6.4,"Very Hard"
"3403",2014676,"...1.........4.8...6......5..49..7..9..25...6..7.3....2.....38.5...93..2..1..4...",7.85169243193543e+80,23,6.4,"Very Hard"
"3404",2215468,".5..8...9....7..5.....6..3.1...2.8..2......7..4.3.5....834..2...64.3.............",3.52184769618973e+80,22,6.8,"Very Hard"
"3405",443234,"....193.71..5....6...72.....4...5...3...6...1..54...6...3..6.59.5.2..............",5.24619387137585e+80,23,6.8,"Very Hard"
"3406",1474583,"......1......5.63..9.4.3..5.7.3.6.12.4.2...7......5....34.9....8....4....21...8..",3.57962184482752e+80,25,7.4,"Very Hard"
"3407",72074,"...1..3..37...52....5.....9.3.8.....51.4....3.....6.7.9...627...23..........4..9.",2.69184357374695e+80,24,6.3,"Very Hard"
"3408",488286,".4.56.........9..75....2..3.......3.9.3....24.8....9.1..6.1..5.......4...9...421.",8.4756319263215e+80,24,6.6,"Very Hard"
"3409",2200138,"......8..1......6.3..75.4..9.12.5.4....1....5..7.64.8.6......584...7.396..3......",7.45621839129439e+80,27,6.2,"Very Hard"
"3410",528311,".1..8.....536.9...4....5.1.....2..63......59..8...6.21..8....3.1.4.......2.9....6",7.12384659853619e+80,25,6.1,"Very Hard"
"3411",753164,"..3.4...78...6.9..9.......421..85..9.....9.4.....21...3...1......8.5......5...6.3",6.53948217847163e+80,24,6.1,"Very Hard"
"3412",771220,"..........61.57...79..61..2..873......2....8.5.........3....6.1..461...8.....3.9.",8.25394167461258e+80,24,6.9,"Very Hard"
"3413",285319,"3....6...9..3...5.5....19.......8.....51...49.2..5.8.1..7.....44.8.35..........68",3.82596417971384e+80,25,6,"Very Hard"
"3414",1853182,"9.2..4.7...8.2.5....1...3...1...6..5..3......6..9..7.14.6..1......39.2.4.........",9.32514678748624e+80,24,6.3,"Very Hard"
"3415",2713360,"..3.2..64...83.....2..6...96........7...4...2.4...1..........9..683...2..1..72..5",1.83927564956834e+80,24,6.1,"Very Hard"
"3416",593003,"...4...8..3......1..9.163...8..4..7.9.15....3.6..7.1...1...86..........53.......8",1.26435987537289e+80,24,6.1,"Very Hard"
